SvSystem,UTC,Toe,ObsToc,x,y,z,SvClockOffset,RelativisticError,Health
E8,1691689709.9117083549,1691689800.0000000000,1691689710.0000000000,9535752.3372963816,26316362.2922283821,9649231.8154600952,-0.0001282365,-0.0000000003,0
E8,1691689739.9116888046,1691689800.0000000000,1691689740.0000000000,9540824.6481213458,26344885.0720661059,9566071.6075377986,-0.0001282367,-0.0000000003,0
E8,1691689769.9116690159,1691689800.0000000000,1691689770.0000000000,9545934.9624233358,26373147.4923440963,9482779.1465584729,-0.0001282368,-0.0000000003,0
E8,1691689799.9116492271,1691689800.0000000000,1691689800.0000000000,9551082.0941101648,26401149.1344798319,9399355.5834869407,-0.0001282370,-0.0000000003,0
E8,1691689829.9116294384,1691689800.0000000000,1691689830.0000000000,9556264.8548998833,26428889.5872129574,9315802.0717583708,-0.0001282372,-0.0000000003,0
E8,1691689859.9116094112,1691689800.0000000000,1691689860.0000000000,9561482.0543639455,26456368.4466281980,9232119.7672676407,-0.0001282374,-0.0000000003,0
E8,1691689889.9115893841,1691689800.0000000000,1691689890.0000000000,9566732.5000945684,26483585.3168247454,9148309.8263586555,-0.0001282375,-0.0000000003,0
E8,1691689919.9115693569,1691689800.0000000000,1691689920.0000000000,9572014.9976257309,26510539.8092679940,9064373.4078010153,-0.0001282377,-0.0000000003,0
E8,1691689949.9115493298,1691689800.0000000000,1691689950.0000000000,9577328.3505174723,26537231.5430236720,8980311.6721104514,-0.0001282379,-0.0000000003,0
E8,1691689979.9115293026,1691689800.0000000000,1691689980.0000000000,9582671.3604007661,26563660.1447694004,8896125.7815328911,-0.0001282381,-0.0000000003,0
E8,1691690009.9115090370,1691689800.0000000000,1691690010.0000000000,9588042.8269780874,26589825.2485999316,8811816.9006987829,-0.0001282382,-0.0000000003,0
E8,1691690039.9114887714,1691689800.0000000000,1691690040.0000000000,9593441.5481964294,26615726.4966630861,8727386.1945975702,-0.0001282384,-0.0000000003,0
E8,1691690069.9114685059,1691689800.0000000000,1691690070.0000000000,9598866.3201632649,26641363.5385421887,8642834.8305691164,-0.0001282386,-0.0000000003,0
E8,1691690099.9104480743,1691689800.0000000000,1691690100.0000000000,9604315.7551491149,26666735.1900006309,8558166.8024298418,-0.0001282388,-0.0000000003,0
E8,1691690129.9104275703,1691689800.0000000000,1691690130.0000000000,9609789.0091594812,26691842.8075394593,8473377.6358128898,-0.0001282389,-0.0000000003,0
E8,1691690159.9104070663,1691689800.0000000000,1691690160.0000000000,9615284.6919446327,26716685.2136456408,8388471.3231812296,-0.0001282391,-0.0000000003,0
E8,1691690189.9103865623,1691689800.0000000000,1691690190.0000000000,9620801.5928695295,26741262.0885945559,8303449.0384408226,-0.0001282393,-0.0000000003,0
E8,1691690219.9103658199,1691689800.0000000000,1691690220.0000000000,9626338.4996807091,26765573.1201678440,8218311.9577757921,-0.0001282395,-0.0000000003,0
E8,1691690249.9103450775,1691689800.0000000000,1691690250.0000000000,9631894.1986826323,26789618.0042438172,8133061.2576028332,-0.0001282397,-0.0000000003,0
E8,1691690279.9103245735,1691689800.0000000000,1691690280.0000000000,9637467.4746956769,26813396.4444095530,8047698.1159034902,-0.0001282398,-0.0000000003,0
E8,1691690309.9103035927,1691689800.0000000000,1691690310.0000000000,9643057.1109222956,26836908.1512270086,7962223.7149271788,-0.0001282400,-0.0000000003,0
E8,1691690339.9102828503,1691689800.0000000000,1691690340.0000000000,9648661.8894359544,26860152.8441207968,7876639.2343860427,-0.0001282402,-0.0000000003,0
E8,1691690369.9102618694,1691689800.0000000000,1691690370.0000000000,9654280.5907371789,26883130.2493261918,7790945.8589089150,-0.0001282404,-0.0000000003,0
E8,1691690399.9102408886,1691689800.0000000000,1691690400.0000000000,9659911.9941548016,26905840.1013856530,7705144.7725878423,-0.0001282405,-0.0000000003,0
E8,1691690429.9102199078,1691691000.0000000000,1691690430.0000000000,9665554.8842356503,26928282.1643181108,7619237.0824293410,-0.0001282407,-0.0000000003,0
E8,1691690459.9101989269,1691691000.0000000000,1691690460.0000000000,9671208.0250457637,26950456.1435433626,7533224.1342630181,-0.0001282409,-0.0000000003,0
E8,1691690489.9101777077,1691691000.0000000000,1691690490.0000000000,9676870.1983759180,26972361.8191121221,7447107.0391210811,-0.0001282410,-0.0000000003,0
E8,1691690519.9101564884,1691691000.0000000000,1691690520.0000000000,9682540.1787834540,26993998.9566441737,7360886.9869414093,-0.0001282412,-0.0000000002,0
E8,1691690549.9101352692,1691691000.0000000000,1691690550.0000000000,9688216.7397004664,27015367.3293714523,7274565.1697662910,-0.0001282414,-0.0000000002,0
E8,1691690579.9101140499,1691691000.0000000000,1691690580.0000000000,9693898.6535239294,27036466.7183219418,7188142.7810429549,-0.0001282416,-0.0000000002,0
E8,1691690609.9100928307,1691691000.0000000000,1691690610.0000000000,9699584.6916608550,27057296.9123261273,7101621.0156069640,-0.0001282418,-0.0000000002,0
E8,1691690639.9100713730,1691691000.0000000000,1691690640.0000000000,9705273.6245283596,27077857.7078607865,7015001.0703545576,-0.0001282419,-0.0000000002,0
E8,1691690669.9100499153,1691691000.0000000000,1691690670.0000000000,9710964.2217346244,27098148.9095461071,6928284.1421613572,-0.0001282421,-0.0000000002,0
E8,1691690699.9100284576,1691691000.0000000000,1691690700.0000000000,9716655.2519885302,27118170.3296557888,6841471.4299289463,-0.0001282423,-0.0000000002,0
E8,1691690729.9100067616,1691691000.0000000000,1691690730.0000000000,9722345.4831449799,27137921.7881330252,6754564.1345722908,-0.0001282425,-0.0000000002,0
E8,1691690759.9099853039,1691691000.0000000000,1691690760.0000000000,9728033.6824314706,27157403.1132212356,6667563.4562396007,-0.0001282426,-0.0000000002,0
E8,1691690789.9099636078,1691691000.0000000000,1691690790.0000000000,9733718.6161764618,27176614.1403756104,6580470.5991323693,-0.0001282428,-0.0000000002,0
E8,1691690819.9099419117,1691691000.0000000000,1691690820.0000000000,9739399.0501716733,27195554.7133566178,6493286.7666507028,-0.0001282430,-0.0000000002,0
E8,1691690849.9099202156,1691691000.0000000000,1691690850.0000000000,9745073.7495365739,27214224.6836128570,6406013.1641415609,-0.0001282432,-0.0000000002,0
E8,1691690879.9098982811,1691691000.0000000000,1691690880.0000000000,9750741.4787641056,27232623.9102957696,6318650.9988858066,-0.0001282433,-0.0000000002,0
E8,1691690909.9098763466,1691691000.0000000000,1691690910.0000000000,9756401.0019013435,27250752.2607031353,6231201.4779989095,-0.0001282435,-0.0000000002,0
E8,1691690939.9098544121,1691691000.0000000000,1691690940.0000000000,9762051.0824597590,27268609.6098384149,6143665.8104954325,-0.0001282437,-0.0000000002,0
E8,1691690969.9098324776,1691691000.0000000000,1691690970.0000000000,9767690.4835058786,27286195.8405633792,6056045.2065791208,-0.0001282439,-0.0000000002,0
E8,1691690999.9098105431,1691691000.0000000000,1691691000.0000000000,9773317.9677068926,27303510.8436010517,5968340.8776262049,-0.0001282440,-0.0000000002,0
E8,1691691029.9097883701,1691691000.0000000000,1691691030.0000000000,9778932.2973315492,27320554.5174039192,5880554.0368665215,-0.0001282442,-0.0000000002,0
E8,1691691059.9097661972,1691691000.0000000000,1691691060.0000000000,9784532.2344298735,27337326.7685637176,5792685.8972743172,-0.0001282444,-0.0000000002,0
E8,1691691089.9097440243,1691691000.0000000000,1691691090.0000000000,9790116.5407444499,27353827.5114018284,5704737.6736426232,-0.0001282446,-0.0000000002,0
E8,1691691119.9097218513,1691691000.0000000000,1691691120.0000000000,9795683.9778008368,27370056.6681097522,5616710.5818699682,-0.0001282448,-0.0000000002,0
E8,1691691149.9096996784,1691691000.0000000000,1691691150.0000000000,9801233.3069535308,27386014.1687505655,5528605.8389434908,-0.0001282449,-0.0000000002,0
E8,1691691179.9096772671,1691691000.0000000000,1691691180.0000000000,9806763.2893871795,27401699.9511367828,5440424.6636233013,-0.0001282451,-0.0000000002,0
E8,1691691209.9096548557,1691691000.0000000000,1691691210.0000000000,9812272.6862945352,27417113.9612063430,5352168.2743234793,-0.0001282453,-0.0000000002,0
E8,1691691239.9096324444,1691691000.0000000000,1691691240.0000000000,9817760.2587897480,27432256.1526439190,5263837.8911961671,-0.0001282455,-0.0000000002,0
E8,1691691269.9096100330,1691691000.0000000000,1691691270.0000000000,9823224.7679982204,27447126.4870093465,5175434.7354148487,-0.0001282456,-0.0000000002,0
E8,1691691299.9085874557,1691691000.0000000000,1691691300.0000000000,9828664.7941506039,27461724.4515741356,5086962.9799849922,-0.0001282458,-0.0000000002,0
E8,1691691329.9085648060,1691691000.0000000000,1691691330.0000000000,9834079.4612642154,27476050.9969287105,4998417.9494452542,-0.0001282460,-0.0000000002,0
E8,1691691359.9085421562,1691691000.0000000000,1691691360.0000000000,9839467.3490329068,27490105.6171467416,4909803.8156913863,-0.0001282462,-0.0000000002,0
E8,1691691389.9085195065,1691691000.0000000000,1691691390.0000000000,9844827.2190835681,27503888.3052875362,4821121.8038133597,-0.0001282463,-0.0000000002,0
E8,1691691419.9084968567,1691691000.0000000000,1691691420.0000000000,9850157.8332824223,27517399.0622839071,4732373.1398379300,-0.0001282465,-0.0000000002,0
E8,1691691449.9084739685,1691691000.0000000000,1691691450.0000000000,9855457.9537391104,27530637.8968366012,4643559.0514179058,-0.0001282467,-0.0000000002,0
E8,1691691479.9084513187,1691691000.0000000000,1691691480.0000000000,9860726.3430199493,27543604.8258318566,4554680.7649913123,-0.0001282469,-0.0000000002,0
E8,1691691509.9084284306,1691691000.0000000000,1691691510.0000000000,9865961.7638997324,27556299.8736084476,4465739.5107065300,-0.0001282470,-0.0000000002,0
E8,1691691539.9084055424,1691691000.0000000000,1691691540.0000000000,9871162.9797009453,27568723.0726824924,4376736.5174622145,-0.0001282472,-0.0000000002,0
E8,1691691569.9083824158,1691691000.0000000000,1691691570.0000000000,9876328.7541307062,27580874.4632353708,4287673.0164232487,-0.0001282474,-0.0000000002,0
E8,1691691599.9083595276,1691691000.0000000000,1691691600.0000000000,9881457.8515321650,27592754.0935995132,4198550.2374658827,-0.0001282476,-0.0000000002,0
E8,1691691629.9083364010,1691692200.0000000000,1691691630.0000000000,9886549.0411619730,27604361.9998900220,4109369.3962856452,-0.0001282477,-0.0000000002,0
E8,1691691659.9083132744,1691692200.0000000000,1691691660.0000000000,9891601.0810290650,27615698.2868864052,4020131.7613184531,-0.0001282479,-0.0000000002,0
E8,1691691689.9082901478,1691692200.0000000000,1691691690.0000000000,9896612.7401002292,27626763.0051079951,3930838.5478664315,-0.0001282481,-0.0000000002,0
E8,1691691719.9082670212,1691692200.0000000000,1691691720.0000000000,9901582.7851451673,27637556.2341140136,3841490.9903915003,-0.0001282483,-0.0000000002,0
E8,1691691749.9082436562,1691692200.0000000000,1691691750.0000000000,9906509.9836353138,27648078.0612268522,3752090.3248162088,-0.0001282484,-0.0000000002,0
E8,1691691779.9082202911,1691692200.0000000000,1691691780.0000000000,9911393.1039069667,27658328.5817799047,3662637.7863754332,-0.0001282486,-0.0000000002,0
E8,1691691809.9081969261,1691692200.0000000000,1691691810.0000000000,9916230.9150883257,27668307.8988569193,3573134.6117296545,-0.0001282488,-0.0000000002,0
E8,1691691839.9081735611,1691692200.0000000000,1691691840.0000000000,9921022.1871846374,27678016.1233741231,3483582.0382381659,-0.0001282490,-0.0000000002,0
E8,1691691869.9081501961,1691692200.0000000000,1691691870.0000000000,9925765.6911234930,27687453.3740753420,3393981.3039418496,-0.0001282492,-0.0000000001,0
E8,1691691899.9081265926,1691692200.0000000000,1691691900.0000000000,9930460.1987630967,27696619.7774549983,3304333.6482587815,-0.0001282493,-0.0000000001,0
E8,1691691929.9081032276,1691692200.0000000000,1691691930.0000000000,9935104.4830864035,27705515.4680418558,3214640.3091169070,-0.0001282495,-0.0000000001,0
E8,1691691959.9080796242,1691692200.0000000000,1691691960.0000000000,9939697.3179862704,27714140.5878887065,3124902.5279250694,-0.0001282497,-0.0000000001,0
E8,1691691989.9080560207,1691692200.0000000000,1691691990.0000000000,9944237.4785699099,27722495.2870666720,3035121.5445669619,-0.0001282499,-0.0000000001,0
E8,1691692019.9080321789,1691692200.0000000000,1691692020.0000000000,9948723.7410211302,27730579.7233105935,2945298.6009490327,-0.0001282500,-0.0000000001,0
E8,1691692049.9080085754,1691692200.0000000000,1691692050.0000000000,9953154.8828237411,27738394.0623395182,2855434.9374149432,-0.0001282502,-0.0000000001,0
E8,1691692079.9079847336,1691692200.0000000000,1691692080.0000000000,9957529.6825594790,27745938.4774049893,2765531.7977260677,-0.0001282504,-0.0000000001,0
E8,1691692109.9079608917,1691692200.0000000000,1691692110.0000000000,9961846.9201997686,27753213.1497243978,2675590.4240461481,-0.0001282506,-0.0000000001,0
E8,1691692139.9079370499,1691692200.0000000000,1691692140.0000000000,9966105.3770097923,27760218.2682229653,2585612.0597802913,-0.0001282507,-0.0000000001,0
E8,1691692169.9079132080,1691692200.0000000000,1691692170.0000000000,9970303.8356289137,27766954.0295892432,2495597.9488439444,-0.0001282509,-0.0000000001,0
E8,1691692199.9078893661,1691692200.0000000000,1691692200.0000000000,9974441.0801155679,27773420.6382672824,2405549.3356455783,-0.0001282511,-0.0000000001,0
E8,1691692229.9078652859,1691692200.0000000000,1691692230.0000000000,9978515.8959600925,27779618.3064002730,2315467.4657856748,-0.0001282513,-0.0000000001,0
E8,1691692259.9078412056,1691692200.0000000000,1691692260.0000000000,9982527.0702269599,27785547.2539709434,2225353.5838918397,-0.0001282514,-0.0000000001,0
E8,1691692289.9078171253,1691692200.0000000000,1691692290.0000000000,9986473.3915011436,27791207.7086397558,2135208.9357486749,-0.0001282516,-0.0000000001,0
E8,1691692319.9077930450,1691692200.0000000000,1691692320.0000000000,9990353.6499660369,27796599.9057884179,2045034.7675651198,-0.0001282518,-0.0000000001,0
E8,1691692349.9077689648,1691692200.0000000000,1691692350.0000000000,9994166.6374481395,27801724.0885106772,1954832.3259572266,-0.0001282520,-0.0000000001,0
E8,1691692379.9077448845,1691692200.0000000000,1691692380.0000000000,9997911.1474616509,27806580.5076028183,1864602.8579308852,-0.0001282522,-0.0000000001,0
E8,1691692409.9077205658,1691692200.0000000000,1691692410.0000000000,10001585.9752241876,27811169.4215184934,1774347.6115820818,-0.0001282523,-0.0000000001,0
E8,1691692439.9076962471,1691692200.0000000000,1691692440.0000000000,10005189.9177891668,27815491.0964691788,1684067.8339278277,-0.0001282525,-0.0000000001,0
E8,1691692469.9076719284,1691692200.0000000000,1691692470.0000000000,10008721.7740012538,27819545.8062992357,1593764.7730402690,-0.0001282527,-0.0000000001,0
E8,1691692499.9076476097,1691692200.0000000000,1691692500.0000000000,10012180.3445707485,27823333.8325149193,1503439.6773126142,-0.0001282529,-0.0000000001,0
E8,1691692529.9066231251,1691692200.0000000000,1691692530.0000000000,10015564.3205514196,27826855.3513034619,1413096.8078058958,-0.0001282530,-0.0000000001,0
E8,1691692559.9065988064,1691692200.0000000000,1691692560.0000000000,10018872.7321943529,27830110.8942690082,1322731.3894056561,-0.0001282532,-0.0000000001,0
E8,1691692589.9065742493,1691692200.0000000000,1691692590.0000000000,10022104.2719775420,27833100.6439682171,1232347.6837748245,-0.0001282534,-0.0000000001,0
E8,1691692619.9065496922,1691692200.0000000000,1691692620.0000000000,10025257.7485432811,27835824.9124711379,1141946.9396998566,-0.0001282536,-0.0000000001,0
E8,1691692649.9065251350,1691692200.0000000000,1691692650.0000000000,10028331.9725940730,27838284.0194261260,1051530.4069200212,-0.0001282537,-0.0000000001,0
E8,1691692679.9065005779,1691692200.0000000000,1691692680.0000000000,10031325.7569630761,27840478.2920747288,961099.3353919929,-0.0001282539,-0.0000000001,0
E8,1691692709.9064760208,1691692200.0000000000,1691692710.0000000000,10034237.9166580979,27842408.0652392618,870654.9752726931,-0.0001282541,-0.0000000001,0
E8,1691692739.9064512253,1691692200.0000000000,1691692740.0000000000,10037067.2688832302,27844073.6812979691,780198.5776208898,-0.0001282543,-0.0000000001,0
E8,1691692769.9064266682,1691692200.0000000000,1691692770.0000000000,10039812.6331719365,27845475.4902230613,689731.3915043102,-0.0001282544,-0.0000000001,0
E8,1691692799.9064018726,1691692200.0000000000,1691692800.0000000000,10042472.8312750198,27846613.8494800255,599254.6690147902,-0.0001282546,-0.0000000001,0
E8,1691692829.9063770771,1691693400.0000000000,1691692830.0000000000,10045046.7407213300,27847489.1076723747,508769.7116252059,-0.0001282549,-0.0000000001,0
E8,1691692859.9063522816,1691693400.0000000000,1691692860.0000000000,10047533.0824068673,27848101.6738818176,418277.6671839424,-0.0001282551,-0.0000000001,0
E8,1691692889.9063272476,1691693400.0000000000,1691692890.0000000000,10049930.7375499923,27848451.9079041258,327779.8390410213,-0.0001282553,-0.0000000001,0
E8,1691692919.9063024521,1691693400.0000000000,1691692920.0000000000,10052238.5376420375,27848540.1972657964,237277.4768332731,-0.0001282554,-0.0000000001,0
