SvSystem,UTC,Code_1,Code_2,Code_5,Phase_1,Phase_2,Phase_5,Snr_1,Snr_2,Snr_5
E8,1691684520.0000000000,24586016.4450000003,0,24586019.2500000000,129200521.5929999948,0,96480946.4089999944,0,0,0
E8,1691684550.0000000000,24588275.2729999982,0,24588278.0819999985,129212391.5550000072,0,96489810.2919999957,0,0,0
E8,1691684580.0000000000,24590560.4400000013,0,24590563.5080000013,129224401.0939999968,0,96498778.4109999985,0,0,0
E8,1691684610.0000000000,24592871.6579999998,0,24592874.7060000002,129236546.2020000070,0,96507847.7610000074,0,0,0
E8,1691684640.0000000000,24595208.3200000003,0,24595211.5450000018,129248826.5820000023,0,96517018.1239999980,0,0,0
E8,1691684670.0000000000,24597571.4519999996,0,24597574.5940000005,129261243.9409999996,0,96526290.7730000019,0,0,0
E8,1691684700.0000000000,24599959.1590000018,0,24599962.4299999997,129273791.9640000015,0,96535661.0069999993,0,0,0
E8,1691684730.0000000000,24602372.2069999985,0,24602375.3040000014,129286471.9769999981,0,96545129.7960000038,0,0,0
E8,1691684760.0000000000,24604811.5810000002,0,24604814.6869999990,129299290.3819999993,0,96554701.9350000024,0,0,0
E8,1691684790.0000000000,24607276.1079999991,0,24607279.3350000009,129312242.3199999928,0,96564373.7750000060,0,0,0
E8,1691684820.0000000000,24609765.3680000007,0,24609768.6220000014,129325322.7789999992,0,96574141.6019999981,0,0,0
E8,1691684850.0000000000,24612279.3020000011,0,24612282.5390000008,129338533.6019999981,0,96584006.7719999999,0,0,0
E8,1691684880.0000000000,24614818.0359999985,0,24614821.3319999985,129351874.6469999999,0,96593969.1930000037,0,0,0
E8,1691684910.0000000000,24617381.2360000014,0,24617384.2619999982,129365342.8020000011,0,96604026.5209999979,0,0,0
E8,1691684940.0000000000,24619969.0359999985,0,24619972.1889999993,129378942.3110000044,0,96614181.9469999969,0,0,0
E8,1691684970.0000000000,24622580.3969999999,0,24622583.4499999993,129392664.2029999942,0,96624428.7610000074,0,0,0
E8,1691685000.0000000000,24625215.4789999984,0,24625218.7030000016,129406512.0890000015,0,96634769.6669999957,0,0,0
E8,1691685030.0000000000,24627874.7340000011,0,24627877.7390000001,129420485.6060000062,0,96645204.3889999986,0,0,0
E8,1691685060.0000000000,24630557.4239999987,0,24630560.5590000004,129434583.5550000072,0,96655732.0349999964,0,0,0
E8,1691685090.0000000000,24633264.1339999996,0,24633267.2679999992,129448806.8369999975,0,96666353.2639999986,0,0,0
E8,1691685120.0000000000,24635994.7540000007,0,24635997.8720000014,129463156.8310000002,0,96677069.1239999980,0,0,0
E8,1691685150.0000000000,24938542.4499999993,0,24938545.6849999987,131053055.5160000026,0,97864331.0820000023,0,0,0
E8,1691685180.0000000000,24941320.6339999996,0,24941323.9290000014,131067655.2740000039,0,97875233.4609999955,0,0,0
E8,1691685210.0000000000,24944121.4180000015,0,24944124.6250000000,131082372.6659999937,0,97886223.6729999930,0,0,0
E8,1691685240.0000000000,24946945.9039999992,0,24946949.1860000007,131097215.2479999959,0,97897307.3809999973,0,0,0
E8,1691685270.0000000000,24949793.8649999984,0,24949797.1519999988,131112181.8059999943,0,97908483.6550000012,0,0,0
E8,1691685300.0000000000,24952666.1550000012,0,24952669.4530000016,131127275.1850000024,0,97919754.6430000067,0,0,0
E8,1691685330.0000000000,24955563.0879999995,0,24955566.2829999998,131142497.8830000013,0,97931122.1920000017,0,0,0
E8,1691685360.0000000000,24958483.1979999989,0,24958486.7179999985,131157844.4150000066,0,97942582.2129999995,0,0,0
E8,1691685390.0000000000,24961427.3249999993,0,24961430.7439999990,131173315.0910000056,0,97954134.9350000024,0,0,0
E8,1691685420.0000000000,24964394.7930000015,0,24964398.1649999991,131188909.0590000004,0,97965779.7169999927,0,0,0
E8,1691685450.0000000000,24967385.0150000006,0,24967388.6469999999,131204623.1110000014,0,97977514.1870000064,0,0,0
E8,1691685480.0000000000,24970398.6350000016,0,24970402.4010000005,131220460.1340000033,0,97989340.4730000049,0,0,0
E8,1691685510.0000000000,24973435.7960000001,0,24973439.2320000008,131236419.3149999976,0,98001257.9839999974,0,0,0
E8,1691685540.0000000000,24976495.3640000001,0,24976499.0430000015,131252497.9740000069,0,98013264.7150000036,0,0,0
E8,1691685570.0000000000,24979578.5150000006,0,24979582.2089999989,131268699.7699999958,0,98025363.4050000012,0,0,0
E8,1691685600.0000000000,24982683.7829999998,0,24982687.5430000015,131285018.4749999940,0,98037549.3879999965,0,0,0
E8,1691685630.0000000000,24985811.8640000001,0,24985815.4759999998,131301455.5719999969,0,98049823.7909999937,0,0,0
E8,1691685660.0000000000,24988962.9169999994,0,24988966.5350000001,131318014.1130000055,0,98062188.8690000027,0,0,0
E8,1691685690.0000000000,24992137.0450000018,0,24992140.4279999994,131334692.8390000015,0,98074643.7080000043,0,0,0
E8,1691685720.0000000000,24995334.5049999990,0,24995338.1169999987,131351496.9409999996,0,98087192.1679999977,0,0,0
E8,1691685750.0000000000,24998554.8709999993,0,24998558.5450000018,131368420.0020000041,0,98099829.4640000015,0,0,0
E8,1691685780.0000000000,25001797.9629999995,0,25001801.6099999994,131385462.5750000030,0,98112556.0080000013,0,0,0
E8,1691685810.0000000000,25005064.7540000007,0,25005068.3669999987,131402628.7419999987,0,98125374.8439999968,0,0,0
E8,1691685840.0000000000,25008354.1319999993,0,25008358.0199999996,131419916.1630000025,0,98138284.2210000008,0,0,0
E8,1691685870.0000000000,25011667.8150000013,0,25011671.4649999999,131437328.0810000002,0,98151286.5770000070,0,0,0
E8,1691685900.0000000000,25015004.5689999983,0,25015008.1299999990,131454862.1640000045,0,98164380.1710000038,0,0,0
E8,1691685930.0000000000,25018363.3269999996,0,25018366.9699999988,131472512.4469999969,0,98177560.5370000005,0,0,0
E8,1691685960.0000000000,25021744.7870000005,0,25021748.2690000013,131490281.7699999958,0,98190829.7900000066,0,0,0
E8,1691685990.0000000000,25025147.8740000017,0,25025151.6700000018,131508165.9629999995,0,98204184.8260000050,0,0,0
E8,1691686020.0000000000,25028572.6990000010,0,25028576.3480000012,131526162.2150000036,0,98217623.5400000066,0,0,0
E8,1691686050.0000000000,25032019.4759999998,0,25032023.0890000015,131544275.2950000018,0,98231149.4880000055,0,0,0
E8,1691686080.0000000000,25035487.8280000016,0,25035491.7479999997,131562502.2569999993,0,98244760.4730000049,0,0,0
E8,1691686110.0000000000,25038978.3399999999,0,25038982.0599999987,131580844.3030000031,0,98258457.4050000012,0,0,0
E8,1691686140.0000000000,25042490.7569999993,0,25042494.7199999988,131599302.9210000038,0,98272241.3770000041,0,0,0
E8,1691686170.0000000000,25046024.8440000005,0,25046028.7129999995,131617873.9989999980,0,98286109.3270000070,0,0,0
E8,1691686200.0000000000,25049580.6189999990,0,25049584.5859999992,131636560.0069999993,0,98300063.1009999961,0,0,0
E8,1691686230.0000000000,25053158.0049999990,0,25053162.0529999994,131655359.1289999932,0,98314101.3449999988,0,0,0
E8,1691686260.0000000000,25056758.9100000001,0,25056762.8579999991,131674281.3639999926,0,98328231.5279999971,0,0,0
E8,1691686290.0000000000,25060383.9569999985,0,25060387.9230000004,131693330.7140000015,0,98342456.6229999959,0,0,0
E8,1691686320.0000000000,25064033.6369999982,0,25064037.4530000016,131712509.1149999946,0,98356778.0879999995,0,0,0
E8,1691686350.0000000000,25067706.6570000015,0,25067710.6140000001,131731811.2730000019,0,98371191.9819999933,0,0,0
E8,1691686380.0000000000,25371195.7509999983,0,25371199.8009999990,133326657.3719999939,0,99562148.4210000038,0,0,0
E8,1691686410.0000000000,25374916.4259999990,0,25374920.6990000010,133346210.4270000011,0,99576749.6669999957,0,0,0
E8,1691686440.0000000000,25378661.7549999990,0,25378665.5300000012,133365889.7610000074,0,99591445.1969999969,0,0,0
E8,1691686470.0000000000,25382428.6860000007,0,25382432.5130000003,133385684.5499999970,0,99606226.9440000057,0,0,0
E8,1691686500.0000000000,25386217.1189999990,0,25386221.2340000011,133405594.2639999986,0,99621094.5259999931,0,0,0
E8,1691686530.0000000000,25390028.6319999993,0,25390032.6950000003,133425623.3349999934,0,99636051.2389999926,0,0,0
E8,1691686560.0000000000,25393862.8099999987,0,25393866.6759999990,133445771.0970000029,0,99651096.6030000001,0,0,0
E8,1691686590.0000000000,25397719.4750000015,0,25397723.5229999982,133466038.4229999930,0,99666231.2500000000,0,0,0
E8,1691686620.0000000000,25401597.4349999987,0,25401601.6900000013,133486418.1469999999,0,99681449.8180000037,0,0,0
E8,1691686650.0000000000,25405498.1009999998,0,25405502.2210000008,133506915.2329999954,0,99696756.0259999931,0,0,0
E8,1691686680.0000000000,25409420.3830000013,0,25409424.3850000016,133527526.0849999934,0,99712147.1899999976,0,0,0
E8,1691686710.0000000000,25413363.4200000018,0,25413367.8880000003,133548248.8569999933,0,99727621.9249999970,0,0,0
E8,1691686740.0000000000,25417329.9320000000,0,25417333.9349999987,133569090.6149999946,0,99743185.5209999979,0,0,0
E8,1691686770.0000000000,25421317.9420000017,0,25421321.9389999993,133590048.1459999979,0,99758835.5579999983,0,0,0
E8,1691686800.0000000000,25425328.5359999985,0,25425332.4100000001,133611123.0080000013,0,99774573.2169999927,0,0,0
E8,1691686830.0000000000,25429360.7010000013,0,25429364.8940000013,133632312.6459999979,0,99790396.5910000056,0,0,0
E8,1691686860.0000000000,25433414.1779999994,0,25433418.2479999997,133653613.0729999989,0,99806302.6949999928,0,0,0
E8,1691686890.0000000000,25437486.8689999990,0,25437490.8850000016,133675014.6459999979,0,99822284.3320000023,0,0,0
E8,1691686920.0000000000,25441579.9079999998,0,25441584.3339999989,133696525.5789999962,0,99838347.6389999986,0,0,0
E8,1691686950.0000000000,25445693.6990000010,0,25445697.8460000008,133718142.0629999936,0,99854489.7660000026,0,0,0
E8,1691686980.0000000000,25449826.2069999985,0,25449830.2670000009,133739857.8110000044,0,99870706.0230000019,0,0,0
E8,1691687010.0000000000,25453978.3009999990,0,25453982.5460000001,133761678.3120000064,0,99887000.4979999959,0,0,0
E8,1691687040.0000000000,25458149.5980000012,0,25458153.6059999987,133783597.7500000000,0,99903368.8610000014,0,0,0
E8,1691687070.0000000000,25462340.2349999994,0,25462344.0480000004,133805617.6599999964,0,99919812.2549999952,0,0,0
E8,1691687100.0000000000,25466549.9299999997,0,25466554.0480000004,133827740.9810000062,0,99936332.8560000062,0,0,0
E8,1691687130.0000000000,25470779.1770000011,0,25470783.3170000017,133849965.7099999934,0,99952929.1959999949,0,0,0
E8,1691687160.0000000000,25475026.7950000018,0,25475031.2600000016,133872288.6800000072,0,99969598.8879999965,0,0,0
E8,1691687190.0000000000,25479295.5020000003,0,25479299.6889999993,133894719.4150000066,0,99986349.0670000017,0,0,0
E8,1691687220.0000000000,25483585.2109999992,0,25483589.5870000012,133917261.9490000010,0,100003182.7240000069,0,0,0
E8,1691687250.0000000000,25487897.3750000000,0,25487901.6319999993,133939922.4189999998,0,100020104.4580000043,0,0,0
E8,1691687280.0000000000,25492230.9369999990,0,25492235.5599999987,133962696.4249999970,0,100037110.9720000029,0,0,0
E8,1691687310.0000000000,25496587.0650000013,0,25496591.3220000006,133985586.3289999962,0,100054204.0230000019,0,0,0
E8,1691687340.0000000000,25500964.0359999985,0,25500968.4679999985,134008587.9039999992,0,100071380.4720000029,0,0,0
E8,1691687370.0000000000,25505362.5199999996,0,25505366.8420000002,134031700.8760000020,0,100088640.1079999954,0,0,0
E8,1691687400.0000000000,25509780.9670000002,0,25509785.4470000006,134054920.6459999979,0,100105979.4930000007,0,0,0
E8,1691687430.0000000000,25514219.9649999999,0,25514224.5940000005,134078248.0910000056,0,100123399.2759999931,0,0,0
E8,1691687460.0000000000,25518677.3979999982,0,25518682.0080000013,134101671.5339999944,0,100140890.7450000048,0,0,0
E8,1691687490.0000000000,25523153.6849999987,0,25523158.3150000013,134125194.6840000004,0,100158456.6650000066,0,0,0
E8,1691687520.0000000000,25527649.3099999987,0,25527653.9530000016,134148819.2199999988,0,100176098.2979999930,0,0,0
E8,1691687550.0000000000,25532163.7369999997,0,25532168.3049999997,134172542.4720000029,0,100193813.6550000012,0,0,0
E8,1691687580.0000000000,25536697.9539999999,0,25536702.6469999999,134196369.4769999981,0,100211606.4849999994,0,0,0
E8,1691687610.0000000000,25541252.1070000008,0,25541256.6880000010,134220301.4490000010,0,100229477.6909999996,0,0,0
E8,1691687640.0000000000,25845618.1609999985,0,25845622.7490000017,135819755.4490000010,0,101423875.0980000049,0,0,0
E8,1691687670.0000000000,25850212.3460000008,0,25850216.7619999982,135843896.6680000126,0,101441902.5629999936,0,0,0
E8,1691687700.0000000000,25854826.1840000004,0,25854831.0540000014,135868144.3869999945,0,101460009.5579999983,0,0,0
E8,1691687730.0000000000,25859459.3850000016,0,25859464.2430000007,135892491.9449999928,0,101478191.1030000001,0,0,0
E8,1691687760.0000000000,25864111.6160000004,0,25864116.0190000013,135916937.3210000098,0,101496445.7060000002,0,0,0
E8,1691687790.0000000000,25868783.4699999988,0,25868787.9140000008,135941487.8740000129,0,101514778.8359999955,0,0,0
E8,1691687820.0000000000,25873474.6779999994,0,25873479.3249999993,135966141.0530000031,0,101533188.6139999926,0,0,0
E8,1691687850.0000000000,25878185.5359999985,0,25878190.1820000000,135990896.1200000048,0,101551674.4619999975,0,0,0
E8,1691687880.0000000000,25882916.5020000003,0,25882920.8370000012,136015756.1829999983,0,101570238.7230000049,0,0,0
E8,1691687910.0000000000,25887665.8869999982,0,25887670.6719999984,136040715.7060000002,0,101588877.2680000067,0,0,0
E8,1691687940.0000000000,25892435.2490000017,0,25892439.8960000016,136065777.7599999905,0,101607592.3750000000,0,0,0
E8,1691687970.0000000000,25897223.4100000001,0,25897228.1700000018,136090940.6259999871,0,101626382.7590000033,0,0,0
E8,1691688000.0000000000,25902030.8969999999,0,25902035.5170000009,136116203.3880000114,0,101645247.7549999952,0,0,0
E8,1691688030.0000000000,25906857.7879999988,0,25906862.6110000014,136141569.4070000052,0,101664189.8560000062,0,0,0
E8,1691688060.0000000000,25911705.4710000008,0,25911710.0769999996,136167042.4790000021,0,101683211.8840000033,0,0,0
E8,1691688090.0000000000,25916572.9369999990,0,25916577.4400000013,136192620.6119999886,0,101702312.3900000006,0,0,0
E8,1691688120.0000000000,25921459.7890000008,0,25921464.4169999994,136218301.3819999993,0,101721489.5240000039,0,0,0
E8,1691688150.0000000000,25926365.7960000001,0,25926370.8229999989,136244084.3289999962,0,101740742.9640000015,0,0,0
E8,1691688180.0000000000,25931291.4730000012,0,25931296.4019999988,136269968.0060000122,0,101760071.6210000068,0,0,0
E8,1691688210.0000000000,25936236.7010000013,0,25936241.6550000012,136295954.6259999871,0,101779477.1449999958,0,0,0
E8,1691688240.0000000000,25941200.5969999991,0,25941205.7529999986,136322040.3759999871,0,101798956.6940000057,0,0,0
E8,1691688270.0000000000,25946185.8070000000,0,25946190.7619999982,136348236.7129999995,0,101818518.8149999976,0,0,0
E8,1691688300.0000000000,25951189.7569999993,0,25951194.8449999988,136374533.4650000036,0,101838155.9459999949,0,0,0
E8,1691688330.0000000000,25956213.2089999989,0,25956218.4849999994,136400932.5189999938,0,101857869.4479999989,0,0,0
E8,1691688360.0000000000,25961257.4510000013,0,25961262.1550000012,136427437.1710000038,0,101877661.8069999963,0,0,0
E8,1691688390.0000000000,25966320.4200000018,0,25966325.5280000009,136454044.3939999938,0,101897530.7650000006,0,0,0
E8,1691688420.0000000000,25971401.8220000006,0,25971407.0359999985,136480747.2529999912,0,101917471.1400000006,0,0,0
E8,1691688450.0000000000,25976501.5929999985,0,25976506.8040000014,136507546.6369999945,0,101937483.5840000063,0,0,0
E8,1691688480.0000000000,25981621.5740000010,0,25981626.5859999992,136534450.9990000129,0,101957574.4280000031,0,0,0
E8,1691688510.0000000000,25986761.5830000006,0,25986766.3539999984,136561460.9289999902,0,101977744.1050000042,0,0,0
E8,1691688540.0000000000,25991921.3799999990,0,25991926.6579999998,136588578.3269999921,0,101997994.0269999951,0,0,0
E8,1691688570.0000000000,25997102.2199999988,0,25997107.2159999982,136615801.1299999952,0,102018322.6539999992,0,0,0
E8,1691688600.0000000000,26002302.7919999994,0,26002307.8070000000,136643130.2579999864,0,102038730.6879999936,0,0,0
E8,1691688630.0000000000,26007523.3209999986,0,26007528.5949999988,136670564.5909999907,0,102059217.2820000052,0,0,0
E8,1691688660.0000000000,26012763.5599999987,0,26012768.5480000004,136698101.1529999971,0,102079780.2109999955,0,0,0
E8,1691688690.0000000000,26018024.5379999988,0,26018029.5670000017,136725747.4420000017,0,102100425.0810000002,0,0,0
E8,1691688720.0000000000,26023305.0949999988,0,26023309.9869999997,136753496.4869999886,0,102121146.6850000024,0,0,0
E8,1691688750.0000000000,26028604.2740000002,0,26028609.1339999996,136781343.1150000095,0,102141941.1589999944,0,0,0
E8,1691688780.0000000000,26033922.6710000001,0,26033927.9189999998,136809292.6550000012,0,102162812.4870000035,0,0,0
E8,1691688810.0000000000,26039259.4549999982,0,26039265.0359999985,136837338.0220000148,0,102183755.3719999939,0,0,0
E8,1691688840.0000000000,26044614.6590000018,0,26044620.1570000015,136865479.4429999888,0,102204769.9860000014,0,0,0
E8,1691688870.0000000000,26349779.7939999998,0,26349785.2729999982,138469133.0670000017,0,103402303.4399999976,0,0,0
E8,1691688900.0000000000,26355171.1909999996,0,26355176.5060000010,138497463.9199999869,0,103423459.5069999993,0,0,0
E8,1691688930.0000000000,26360580.5540000014,0,26360586.1119999997,138525891.6689999998,0,103444687.9389999956,0,0,0
E8,1691688960.0000000000,26366008.5109999999,0,26366013.7670000009,138554413.8389999866,0,103465986.8729999959,0,0,0
E8,1691688990.0000000000,26371456.0789999999,0,26371461.7280000001,138583041.8300000131,0,103487364.8260000050,0,0,0
E8,1691689020.0000000000,26376921.8170000017,0,26376927.2910000011,138611762.8829999864,0,103508812.2689999938,0,0,0
E8,1691689050.0000000000,26382404.0419999994,0,26382409.4239999987,138640571.7350000143,0,103530325.2979999930,0,0,0
